api_number,production_month,oil_production_bbl,gas_production_mcf,water_production_bbl,water_cut_pct,gor_mcf_per_bbl,days_on_production
33-053-04983-0000,2021-07-01,619.0,364.16666,882.0,58.76082611592272,0.5883144749596122,31.0
33-053-04983-0000,2021-09-01,287.0,151.83333,472.0,62.1870882740448,0.5290359930313588,23.0
33-053-04983-0000,2021-12-01,865.0,581.33331,1453.0,62.683347713546155,0.6720616300578034,31.0
33-053-04983-0000,2022-02-01,1020.0,588.20331,1480.0,59.199999999999996,0.5766699117647058,28.0
33-053-04983-0000,2022-06-01,1005.853,574.73566,,,0.5713913066819903,
33-053-04983-0000,2023-07-01,953.289,528.33832,,,0.5542268084494838,
33-053-04983-0000,2024-02-01,854.70502,74.404663,,,0.08705303146575645,
33-053-04983-0000,2024-07-01,887.53198,76.347,,,0.08602168904381338,
33-053-04983-0000,2024-08-01,882.45697,474.19266,,,0.53735499420442,
33-053-04983-0000,2024-10-01,872.67297,74.533836,,,0.08540866803746654,
33-053-04983-0000,2025-01-01,858.40198,72.793503,,,0.08480118254154075,
33-053-04983-0000,2025-05-01,840.60999,70.626167,,,0.08401775834236754,
33-053-04983-0000,2025-08-01,827.55902,432.30649,,,0.5223875029481281,
33-053-04983-0000,2025-09-01,796.84601,66.323334,,,0.08323230984114485,
33-053-05000-0000,2016-01-01,5852.0,19.666666,8219.0,58.4109160685097,0.0033606742993848257,31.0
33-053-05000-0000,2016-08-01,4667.0,598.5,6739.0,59.08293880413817,0.1282408399400043,31.0
33-053-05000-0000,2016-09-01,3414.0,60.333332,6022.0,63.819415006358625,0.017672329232571764,30.0
33-053-05000-0000,2017-05-01,3508.0,5.1666665,5859.0,62.549375467065225,0.0014728239737742304,31.0
33-053-05000-0000,2017-08-01,2530.0,593.5,5298.0,67.68012263668881,0.23458498023715416,31.0
33-053-05000-0000,2017-10-01,1939.0,36.833332,3985.0,67.26873733963538,0.01899604538421867,27.0
33-053-05000-0000,2017-12-01,2726.0,5.1666665,5052.0,64.9524299305734,0.0018953288701393984,31.0
33-053-05000-0000,2018-07-01,3949.0,20.666666,4893.0,55.33815878760462,0.005233392251202836,31.0
33-053-05000-0000,2018-09-01,2604.0,720.66669,4164.0,61.52482269503546,0.27675372119815667,30.0
33-053-05000-0000,2019-06-01,1952.0,760.66669,3140.0,61.665357423409276,0.3896858043032787,30.0
33-053-05000-0000,2019-07-01,1990.0,20.666666,3082.0,60.76498422712934,0.010385259296482412,31.0
33-053-05000-0000,2019-09-01,1877.0,20.0,2844.0,60.24147426392713,0.010655301012253596,30.0
33-053-05000-0000,2019-10-01,2369.0,1365.8334,3523.0,59.79293957909029,0.576544280287041,31.0
33-053-05000-0000,2020-01-01,1845.0,20.666666,4305.0,70.0,0.011201444986449864,31.0
33-053-05000-0000,2020-03-01,2322.0,20.666666,4232.0,64.5712541959109,0.008900372954349698,31.0
33-053-05000-0000,2020-07-01,1798.0,20.666666,3164.0,63.7646110439339,0.011494252502780867,31.0
33-053-05000-0000,2020-08-01,1747.0,967.0,3130.0,64.17879844166495,0.5535203205495135,31.0
33-053-05000-0000,2020-11-01,1431.0,229.83333,3394.0,70.34196891191709,0.16061029350104822,30.0
33-053-05000-0000,2021-09-01,1039.0,865.66669,3232.0,75.67314446265512,0.8331729451395573,30.0
33-053-05000-0000,2022-01-01,1111.0,14.333333,2976.0,72.81624663567409,0.012901289828982898,31.0
33-053-05000-0000,2022-02-01,1023.0,28.5,2562.0,71.46443514644352,0.02785923753665689,28.0
33-053-05000-0000,2022-03-01,1039.2939,728.88898,,,0.7013309517163528,
33-053-05000-0000,2022-11-01,952.10101,670.64532,,,0.7043846324666749,
33-053-05000-0000,2023-01-01,970.883,37.073502,,,0.038185344681078974,
33-053-05000-0000,2023-04-01,922.26501,651.01898,,,0.7058914443691191,
33-053-05000-0000,2023-05-01,946.96899,36.218498,,,0.03824676244150297,
33-053-05000-0000,2023-06-01,910.854,643.45416,,,0.7064295265761582,
33-053-05000-0000,2024-02-01,839.539,32.202999,,,0.03835795478232697,
33-053-05000-0000,2024-05-01,882.203,625.27466,,,0.7087650574754337,
33-053-05000-0000,2024-09-01,835.11798,32.086166,,,0.03842111745696099,
33-053-05000-0000,2025-11-01,777.229,29.923334,,,0.038500022515886564,
33-053-05007-0000,2014-07-01,22701.0,3099.3333,4466.0,16.439062097397578,0.13652849213691026,31.0
33-053-05007-0000,2014-08-01,18838.0,2079.1667,4178.0,18.152589502954466,0.11037088332094704,31.0
33-053-05007-0000,2014-12-01,9013.0,671.83331,2999.0,24.966699966699966,0.07454047597914124,31.0
33-053-05007-0000,2015-04-01,7221.0,926.5,1404.0,16.278260869565216,0.12830632876332917,30.0
33-053-05007-0000,2015-08-01,7382.0,865.16669,1977.0,21.124051714926807,0.11719949742617178,31.0
33-053-05007-0000,2015-10-01,3999.0,1.8333334,890.0,18.204131724278994,0.0004584479619904976,20.0
33-053-05007-0000,2015-12-01,6059.0,1887.6666,16177.0,72.7513941356359,0.31154754910051163,31.0
33-053-05007-0000,2016-02-01,4400.0,2.3333333,1461.0,24.927486777000514,0.0005303030227272727,29.0
33-053-05007-0000,2018-10-01,2801.0,1549.3334,931.0,24.94640943193998,0.5531358086397715,31.0
33-053-05007-0000,2020-06-01,109.0,17.666666,29.0,21.014492753623188,0.16207950458715595,21.0
33-053-05007-0000,2020-07-01,1196.0,5.0,342.0,22.23667100130039,0.004180602006688963,12.0
33-053-05007-0000,2020-11-01,2135.0,12.333333,659.0,23.586256263421618,0.0057767367681498824,30.0
33-053-05007-0000,2021-06-01,1801.0,382.0,795.0,30.624036979969183,0.21210438645197113,23.0
33-053-05007-0000,2021-08-01,2052.0,872.83331,665.0,24.475524475524477,0.42535736354775827,28.0
33-053-05007-0000,2021-11-01,1579.0,1.8333334,492.0,23.756639304683727,0.0011610724509183027,30.0
33-053-05007-0000,2023-08-01,1039.114,202.90584,,,0.19526812265064278,
33-053-05007-0000,2023-11-01,982.104,33.611,,,0.034223463095558106,
33-053-05007-0000,2024-08-01,948.15802,192.4265,,,0.2029477111842602,
33-053-05007-0000,2024-10-01,934.58099,33.110001,,,0.03542764228491315,
33-053-05007-0000,2024-12-01,921.40302,32.836834,,,0.035637862354738106,
33-053-05007-0000,2025-01-01,914.85303,188.45399,,,0.20599373212984823,
33-053-05007-0000,2025-05-01,890.38599,32.185165,,,0.03614742972314737,
33-053-05007-0000,2025-06-01,855.948,178.80333,,,0.2088950847481389,
33-053-05007-0000,2025-07-01,878.46198,184.02451,,,0.20948488857764794,
33-053-05007-0000,2025-12-01,849.96802,31.318001,,,0.036846093338899974,
33-053-05014-0000,2014-03-01,12610.0,369.33334,1210.0,8.755426917510855,0.029288924662965902,12.0
33-053-05014-0000,2014-07-01,23402.0,0.16666667,3830.0,14.064336075205642,7.121898555679001e-06,31.0
33-053-05014-0000,2014-09-01,17868.0,3314.1667,4140.0,18.8113413304253,0.18548056301768526,28.0
33-053-05014-0000,2014-10-01,15934.0,511.66666,5114.0,24.296845305967313,0.03211162671017949,29.0
33-053-05014-0000,2014-12-01,11620.0,1882.3334,3472.0,23.00556586270872,0.16199082616179,31.0
33-053-05014-0000,2015-06-01,5887.0,2.8333333,2594.0,30.58601580002358,0.00048128644470868013,30.0
33-053-05014-0000,2015-10-01,6674.0,2.8333333,806.0,10.775401069518717,0.0004245330086904405,30.0
33-053-05014-0000,2016-04-01,3958.0,2.6666667,4475.0,53.06533855093086,0.0006737409550277918,30.0
33-053-05014-0000,2016-05-01,4499.0,1374.6666,1426.0,24.06751054852321,0.30554936652589465,31.0
33-053-05014-0000,2016-06-01,1472.0,1.8333334,405.0,21.57698454981353,0.0012454710597826087,19.0
33-053-05014-0000,2016-07-01,5009.0,546.33331,1851.0,26.982507288629737,0.10907033539628667,27.0
33-053-05014-0000,2016-08-01,2912.0,24.833334,1277.0,30.48460253043686,0.008527930631868132,17.0
33-053-05014-0000,2017-05-01,3308.0,15.666667,826.0,19.980648282535075,0.004735993651753326,31.0
33-053-05014-0000,2017-12-01,2487.0,5.5,491.0,16.48757555406313,0.0022114997989545635,12.0
33-053-05014-0000,2018-03-01,1500.0,617.66669,774.0,34.03693931398417,0.41177779333333336,31.0
33-053-05014-0000,2018-12-01,2064.0,695.33331,279.0,11.907810499359796,0.33688629360465117,31.0
33-053-05014-0000,2019-04-01,1742.0,12.333333,345.0,16.530905606133206,0.007079984500574053,30.0
33-053-05014-0000,2019-10-01,2074.0,57.0,70.0,3.264925373134328,0.027483124397299902,28.0
33-053-05014-0000,2019-11-01,2087.0,777.5,60.0,2.7945971122496505,0.3725443219932918,30.0
33-053-05014-0000,2020-01-01,1854.0,12.0,45.0,2.3696682464454977,0.006472491909385114,29.0
33-053-05014-0000,2020-02-01,2067.0,727.0,29.0,1.383587786259542,0.3517174649250121,29.0
33-053-05014-0000,2021-02-01,309.0,36.333332,65.0,17.379679144385026,0.11758359870550161,11.0
33-053-05014-0000,2021-06-01,3375.0,0.83333331,945.0,21.875,0.0002469135733333333,23.0
33-053-05014-0000,2021-08-01,967.0,487.0,259.0,21.12561174551387,0.5036194415718718,26.0
33-053-05014-0000,2021-10-01,2030.0,1043.3334,663.0,24.61938358707761,0.5139573399014778,31.0
33-053-05014-0000,2022-01-01,301.0,69.5,119.0,28.333333333333332,0.23089700996677742,11.0
33-053-05014-0000,2022-06-01,5156.9199,839.10748,,,0.1627148562070937,
33-053-05014-0000,2022-10-01,5149.4761,845.88916,,,0.1642670329123384,
33-053-05014-0000,2023-01-01,5023.6572,1267.7788,,,0.2523617256368528,
33-053-05014-0000,2023-04-01,4749.7969,790.71466,,,0.16647336226102635,
33-053-05014-0000,2023-06-01,4676.332,1192.954,,,0.2551046418432224,
33-053-05014-0000,2023-07-01,4794.5991,803.39081,,,0.16756162366108981,
33-053-05014-0000,2023-11-01,4502.4692,760.79364,,,0.16897253622523395,
33-053-05014-0000,2024-02-01,4258.6948,1104.6378,,,0.2593841192846221,
33-053-05014-0000,2024-11-01,4138.3018,1092.3623,,,0.2639639042275747,
33-053-05014-0000,2024-12-01,4247.3721,1123.2825,,,0.2644652913739298,
33-053-05014-0000,2025-08-01,4034.896,709.51648,,,0.17584504780296692,
33-053-05014-0000,2025-09-01,3880.887,683.60968,,,0.176147793017421,
33-053-05014-0000,2025-10-01,3985.123,703.211,,,0.17645904530424783,
33-053-05014-0000,2025-11-01,3833.3521,677.578,,,0.176758612912182,
33-053-05015-0000,2014-01-01,6749.0,1963.3334,3392.0,33.448377872004734,0.2909073047858942,13.0
33-053-05015-0000,2014-04-01,17844.0,4343.1665,3433.0,16.13479343892466,0.24339646379735486,21.0
33-053-05015-0000,2014-08-01,19577.0,2525.8333,5722.0,22.61749476263884,0.12902044746386065,31.0
33-053-05015-0000,2015-01-01,6880.0,36.333332,2242.0,24.577943433457573,0.0052810075581395345,27.0
33-053-05015-0000,2015-02-01,954.0,0.33333334,218.0,18.600682593856654,0.00034940601677148846,5.0
33-053-05015-0000,2015-08-01,4879.0,759.83331,1801.0,26.961077844311376,0.15573546013527362,31.0
33-053-05015-0000,2016-02-01,4234.0,2.5,897.0,17.48197232508283,0.0005904581955597543,29.0
33-053-05015-0000,2016-04-01,4108.0,1199.1666,4920.0,54.49712007089056,0.29191007789678675,30.0
33-053-05015-0000,2016-05-01,4584.0,1311.6666,965.0,17.390520814561185,0.2861401832460733,24.0
33-053-05015-0000,2016-07-01,4177.0,921.66669,925.0,18.13014504116033,0.22065278668901125,31.0
33-053-05015-0000,2016-10-01,4365.0,1169.6666,982.0,18.36543856368057,0.26796485681557847,27.0
33-053-05015-0000,2017-03-01,5846.0,1820.5,1980.0,25.3002811142346,0.3114095107765994,31.0
33-053-05015-0000,2017-05-01,3909.0,13.0,1394.0,26.28700735432774,0.00332565873624968,31.0
33-053-05015-0000,2017-08-01,2854.0,16.333334,1384.0,32.65691363850873,0.005722962158374212,29.0
33-053-05015-0000,2017-10-01,3630.0,16.333334,1616.0,30.804422417079678,0.004499541046831956,31.0
33-053-05015-0000,2017-12-01,2990.0,6.5,1150.0,27.77777777777778,0.002173913043478261,12.0
33-053-05015-0000,2018-01-01,2688.0,17.5,1098.0,29.00158478605388,0.006510416666666667,31.0
33-053-05015-0000,2018-05-01,2257.0,1318.3334,927.0,29.1143216080402,0.5841087284005316,31.0
33-053-05015-0000,2018-06-01,2002.0,15.333333,754.0,27.358490566037734,0.007659007492507492,30.0
33-053-05015-0000,2019-04-01,1737.0,12.333333,616.0,26.17934551636209,0.007100364421416235,30.0
33-053-05015-0000,2019-06-01,1754.0,12.333333,619.0,26.08512431521281,0.007031546750285063,30.0
33-053-05015-0000,2019-11-01,1367.0,543.16669,343.0,20.05847953216374,0.3973421287490856,30.0
33-053-05015-0000,2020-03-01,1640.0,12.833333,505.0,23.543123543123542,0.007825203048780488,31.0
33-053-05015-0000,2020-09-01,,12.333333,,,,
33-053-05015-0000,2020-10-01,1717.0,393.83334,335.0,16.32553606237817,0.2293729411764706,22.0
33-053-05015-0000,2020-11-01,1693.0,433.5,455.0,21.18249534450652,0.25605434140578853,30.0
33-053-05015-0000,2021-01-01,1523.0,423.33334,422.0,21.696658097686374,0.27796017071569273,31.0
33-053-05015-0000,2021-02-01,1015.0,8.666667,308.0,23.28042328042328,0.008538588177339901,21.0
33-053-05015-0000,2021-10-01,821.0,11.833333,243.0,22.838345864661655,0.014413316686967112,31.0
33-053-05015-0000,2021-11-01,865.0,11.166667,282.0,24.585876198779424,0.01290944161849711,30.0
33-053-05015-0000,2021-12-01,839.0,276.0,270.0,24.346257889990984,0.3289630512514899,28.0
33-053-05015-0000,2022-03-01,753.43201,18.970167,,,0.025178339582359925,
33-053-05015-0000,2022-08-01,724.34698,185.52966,,,0.2561336833350227,
33-053-05015-0000,2022-10-01,713.42999,183.52966,,,0.25724971275737935,
33-053-05015-0000,2022-11-01,685.349,176.67751,,,0.25779203004600576,
33-053-05015-0000,2022-12-01,702.87201,181.58583,,,0.25834835847283205,
33-053-05015-0000,2023-05-01,678.16199,176.99983,,,0.2609993373412155,
33-053-05015-0000,2023-11-01,629.67902,16.532499,,,0.026255438842475647,
33-053-05015-0000,2024-05-01,625.52698,16.608,,,0.026550413540915536,
33-053-05015-0000,2024-09-01,590.25,15.783667,,,0.026740647183396866,
33-053-05015-0000,2024-10-01,606.09601,16.236166,,,0.02678810903242871,
33-053-05015-0000,2025-02-01,534.49597,14.415167,,,0.02696964581416769,
33-053-05015-0000,2025-06-01,559.297,15.184667,,,0.027149559178754754,
33-053-05015-0000,2025-09-01,549.65698,150.838,,,0.2744220586446478,
33-053-05021-0000,2014-08-01,5745.0,1386.3334,26991.0,82.45051319648094,0.24131129677980853,17.0
33-053-05021-0000,2015-02-01,3164.0,46.666668,448.0,12.4031007751938,0.014749262958280657,28.0
33-053-05021-0000,2015-08-01,2938.0,51.666668,517.0,14.963820549927643,0.017585659632402995,31.0
33-053-05021-0000,2015-09-01,2271.0,509.66666,563.0,19.86591390261115,0.22442389255834433,30.0
33-053-05021-0000,2016-12-01,1731.0,444.16666,1075.0,38.310762651461154,0.25659541305603695,31.0
33-053-05021-0000,2017-01-01,1715.0,9.0,859.0,33.37218337218337,0.0052478134110787176,31.0
33-053-05021-0000,2017-05-01,20.0,0.83333331,19.0,48.717948717948715,0.0416666655,1.0
33-053-05021-0000,2017-07-01,1335.0,101.5,825.0,38.19444444444444,0.07602996254681647,31.0
33-053-05021-0000,2017-11-01,1494.0,49.333332,717.0,32.42876526458616,0.0330209718875502,30.0
33-053-05021-0000,2017-12-01,1157.0,67.666664,574.0,33.16002310803004,0.058484584269662916,27.0
33-053-05021-0000,2018-07-01,1263.0,285.0,664.0,34.457706279190454,0.22565320665083136,31.0
33-053-05021-0000,2018-12-01,1611.0,51.666668,764.0,32.16842105263158,0.032071178150217254,31.0
33-053-05021-0000,2019-01-01,1454.0,51.166668,725.0,33.272143184947225,0.03519028060522696,31.0
33-053-05021-0000,2019-02-01,1075.0,46.666668,625.0,36.76470588235294,0.04341085395348837,28.0
33-053-05021-0000,2019-07-01,1080.0,29.0,54.0,4.761904761904762,0.026851851851851852,31.0
33-053-05021-0000,2020-02-01,905.0,0.16666667,613.0,40.38208168642951,0.00018416206629834252,29.0
33-053-05021-0000,2021-01-01,875.0,170.5,763.0,46.58119658119658,0.19485714285714287,31.0
33-053-05021-0000,2021-02-01,864.0,46.0,472.0,35.32934131736527,0.05324074074074074,28.0
33-053-05021-0000,2021-03-01,798.0,51.666668,516.0,39.26940639269406,0.06474519799498747,31.0
33-053-05021-0000,2021-05-01,831.0,51.666668,594.0,41.68421052631579,0.062174089049338147,31.0
33-053-05021-0000,2021-06-01,799.0,155.83333,531.0,39.92481203007519,0.19503545682102627,30.0
33-053-05021-0000,2021-09-01,1286.0,50.0,715.0,35.73213393303348,0.038880248833592534,30.0
33-053-05021-0000,2022-05-01,798.85101,118.67767,,,0.14856045559734601,
33-053-05021-0000,2022-09-01,753.17499,112.33383,,,0.14914705279844728,
33-053-05021-0000,2022-10-01,773.26898,48.231167,,,0.06237307877008075,
33-053-05021-0000,2022-12-01,763.64697,47.721169,,,0.06249113906652442,
33-053-05021-0000,2023-02-01,681.60101,102.134,,,0.1498442615277228,
33-053-05021-0000,2023-03-01,750.00098,112.488,,,0.14998380402116274,
33-053-05021-0000,2024-01-01,707.94397,107.11066,,,0.15129821643936028,
33-053-05021-0000,2024-02-01,658.83197,99.758499,,,0.15141721037004321,
33-053-05021-0000,2024-03-01,700.39502,44.344334,,,0.06331331996049887,
33-053-05021-0000,2024-04-01,674.22302,42.7215,,,0.06336404829369367,
33-053-05021-0000,2024-07-01,685.66699,104.243,,,0.1520315277245591,
33-053-05021-0000,2024-08-01,682.05103,43.356667,,,0.063568069093012,
33-053-05021-0000,2024-09-01,656.70801,99.997002,,,0.15227011164368165,
33-053-05021-0000,2025-01-01,664.90002,101.55733,,,0.15274075341432533,
33-053-05021-0000,2025-03-01,658.58002,100.7375,,,0.1529616704739995,
33-053-05021-0000,2025-09-01,619.28101,39.748165,,,0.0641843756843117,
33-053-05022-0000,2014-07-01,19524.0,4993.1665,45234.0,69.85082924117484,0.255745057365294,31.0
33-053-05022-0000,2014-10-01,8279.0,39.833332,39956.0,82.83611485435887,0.004811369972218867,24.0
33-053-05022-0000,2014-12-01,7020.0,745.83331,36900.0,84.01639344262296,0.10624406125356126,30.0
33-053-05022-0000,2015-02-01,4700.0,46.0,8608.0,64.68289750526,0.00978723404255319,28.0
33-053-05022-0000,2015-07-01,4323.0,51.5,1386.0,24.277456647398843,0.011913023363405042,31.0
33-053-05022-0000,2015-08-01,4014.0,780.66669,1399.0,25.845187511546275,0.1944859715994021,31.0
33-053-05022-0000,2015-09-01,3622.0,334.33334,1523.0,29.601554907677357,0.09230627829928217,30.0
33-053-05022-0000,2016-04-01,3009.0,50.0,1589.0,34.55850369725968,0.01661681621801263,30.0
33-053-05022-0000,2016-10-01,2901.0,51.666668,1474.0,33.691428571428574,0.0178099510513616,31.0
33-053-05022-0000,2016-11-01,2589.0,592.16669,1300.0,33.427616353818465,0.22872409810737737,30.0
33-053-05022-0000,2016-12-01,2409.0,467.66666,998.0,29.292632814793073,0.1941331091739311,31.0
33-053-05022-0000,2017-05-01,1920.0,1.0,378.0,16.449086161879894,0.0005208333333333333,31.0
33-053-05022-0000,2017-09-01,1972.0,621.33331,1248.0,38.75776397515528,0.3150777434077079,30.0
33-053-05022-0000,2018-06-01,1597.0,48.166668,969.0,37.7630553390491,0.0301607188478397,30.0
33-053-05022-0000,2019-01-01,2060.0,0.16666667,1367.0,39.88911584476219,8.090615048543688e-05,31.0
33-053-05022-0000,2019-02-01,1578.0,46.666668,979.0,38.2870551427454,0.029573300380228137,28.0
33-053-05022-0000,2019-03-01,1611.0,375.33334,964.0,37.4368932038835,0.23298158907510863,31.0
33-053-05022-0000,2019-04-01,1490.0,50.0,891.0,37.4212515749685,0.03355704697986577,30.0
33-053-05022-0000,2019-06-01,1384.0,328.16666,812.0,36.97632058287796,0.2371146387283237,30.0
33-053-05022-0000,2019-12-01,1478.0,51.666668,944.0,38.97605284888522,0.034957150202976996,31.0
33-053-05022-0000,2020-03-01,1393.0,353.33334,850.0,37.895675434685685,0.2536492031586504,31.0
33-053-05022-0000,2020-12-01,1225.0,51.666668,927.0,43.07620817843866,0.04217687183673469,31.0
33-053-05022-0000,2021-02-01,1332.0,231.5,725.0,35.24550315994166,0.1737987987987988,28.0
33-053-05022-0000,2021-04-01,362.0,9.166667,494.0,57.71028037383178,0.025322284530386742,22.0
33-053-05022-0000,2021-06-01,1421.0,54.333332,928.0,39.50617283950617,0.03823598311048557,30.0
33-053-05022-0000,2022-03-01,1257.167,68.282501,,,0.054314582708582075,
33-053-05022-0000,2022-05-01,1239.319,267.12149,,,0.2155389290408684,
33-053-05022-0000,2022-09-01,1166.545,63.917332,,,0.0547919985941391,
33-053-05022-0000,2023-04-01,1114.496,61.649666,,,0.05531618417652463,
33-053-05022-0000,2023-06-01,1100.558,61.039001,,,0.05546186661675259,
33-053-05022-0000,2023-07-01,1130.093,248.31149,,,0.21972659772248831,
33-053-05022-0000,2024-03-01,1077.449,239.1185,,,0.22193022593180745,
33-053-05022-0000,2024-10-01,1035.979,58.589832,,,0.05655503827780293,
33-053-05022-0000,2024-12-01,1024.865,229.84599,,,0.22426952818176052,
33-053-05022-0000,2025-01-01,1019.329,228.86433,,,0.22452449601649713,
33-053-05022-0000,2025-07-01,988.422,223.36383,,,0.22598022909243218,
33-053-05022-0000,2025-08-01,983.35797,56.225498,,,0.05717704001524491,
33-053-05026-0000,2014-07-01,16887.0,6139.3335,1357.0,7.438061828546372,0.36355382838870137,31.0
33-053-05026-0000,2014-09-01,8672.0,2663.8333,929.0,9.676075408811583,0.3071763491697417,30.0
33-053-05026-0000,2014-12-01,679.0,199.5,20.0,2.8612303290414878,0.29381443298969073,1.0
33-053-05026-0000,2015-08-01,5455.0,51.666668,1041.0,16.02524630541872,0.009471433180568286,31.0
33-053-05026-0000,2016-04-01,2816.0,2159.8333,586.0,17.225161669606116,0.7669862571022726,28.0
33-053-05026-0000,2016-09-01,2381.0,1347.5,373.0,13.5439360929557,0.5659386812263755,28.0
33-053-05026-0000,2017-04-01,1615.0,1263.6666,200.0,11.019283746556475,0.7824560990712074,30.0
33-053-05026-0000,2017-08-01,1510.0,5.1666665,247.0,14.058053500284576,0.0034216334437086092,31.0
33-053-05026-0000,2017-11-01,1777.0,49.666668,284.0,13.779718583212034,0.027949728756330894,30.0
33-053-05026-0000,2017-12-01,1866.0,50.833332,305.0,14.048825426070936,0.027241871382636656,31.0
33-053-05026-0000,2018-03-01,1199.0,933.33331,128.0,9.645817633760362,0.7784264470391993,31.0
33-053-05026-0000,2018-04-01,1080.0,922.83331,91.0,7.771135781383433,0.854475287037037,27.0
33-053-05026-0000,2018-05-01,633.0,0.16666667,118.0,15.712383488681759,0.00026329647709320695,20.0
33-053-05026-0000,2018-07-01,1092.0,46.833332,37.0,3.277236492471213,0.042887666666666664,30.0
33-053-05026-0000,2018-08-01,1095.0,784.16669,20.0,1.7937219730941705,0.7161339634703197,29.0
33-053-05026-0000,2018-11-01,1073.0,39.166668,225.0,17.334360554699536,0.03650202050326189,24.0
33-053-05026-0000,2019-02-01,671.0,23.833334,87.0,11.477572559366754,0.035519126676602085,15.0
33-053-05026-0000,2019-08-01,2055.0,359.83334,229.0,10.026269702276707,0.17510138199513384,31.0
33-053-05026-0000,2019-12-01,1072.0,950.33331,194.0,15.323854660347552,0.8865049533582089,31.0
33-053-05026-0000,2020-05-01,769.0,48.5,217.0,22.008113590263694,0.06306892067620286,30.0
33-053-05026-0000,2020-08-01,745.0,51.333332,286.0,27.740058195926288,0.06890380134228188,31.0
33-053-05026-0000,2020-09-01,650.0,588.0,191.0,22.711058263971463,0.9046153846153846,30.0
33-053-05026-0000,2021-07-01,625.0,1129.5,338.0,35.098650051921084,1.8072,31.0
33-053-05026-0000,2021-08-01,470.0,39.833332,200.0,29.850746268656714,0.08475177021276595,24.0
33-053-05026-0000,2022-03-01,787.55298,1433.5886,,,1.8203075048995434,
33-053-05026-0000,2022-06-01,731.02301,59.129166,,,0.08088550591588081,
33-053-05026-0000,2022-11-01,683.35999,1327.9625,,,1.9432839490646796,
33-053-05026-0000,2023-02-01,613.90002,1220.6472,,,1.988348526198126,
33-053-05026-0000,2024-04-01,555.88501,1223.033,,,2.2001546686786893,
33-053-05026-0000,2024-06-01,543.534,1212.1655,,,2.230155795221642,
33-053-05026-0000,2024-08-01,549.16901,1241.446,,,2.2605900504108924,
33-053-05026-0000,2024-10-01,537.34497,1230.7729,,,2.2904706821764798,
33-053-05026-0000,2025-02-01,465.44699,47.386665,,,0.10180894069161345,
33-053-05026-0000,2025-04-01,488.42401,1161.8632,,,2.3788003378457994,
33-053-05026-0000,2025-09-01,464.19901,1138.717,,,2.4530793376745894,
33-053-05026-0000,2025-10-01,474.858,1171.9928,,,2.4680910924950195,
33-053-05026-0000,2025-11-01,455.108,48.967499,,,0.10759533780992643,
33-053-05036-0000,2014-06-01,1571.0,51.833332,11459.0,87.94320798158097,0.032993845957988543,10.0
33-053-05036-0000,2015-10-01,3680.0,760.16669,12070.0,76.63492063492063,0.20656703532608697,29.0
33-053-05036-0000,2015-12-01,3063.0,7.5,11530.0,79.01048447885974,0.002448579823702253,31.0
33-053-05036-0000,2016-01-01,2792.0,510.66666,10008.0,78.1875,0.18290353151862462,31.0
33-053-05036-0000,2016-02-01,2768.0,532.5,10135.0,78.5476245834302,0.1923771676300578,29.0
33-053-05036-0000,2016-05-01,2366.0,472.66666,9930.0,80.75797007156798,0.19977458157227387,31.0
33-053-05036-0000,2017-05-01,2400.0,2.1666667,7577.0,75.94467274731883,0.0009027777916666667,31.0
33-053-05036-0000,2017-07-01,1991.0,346.33334,7466.0,78.94681188537591,0.17394944249121047,31.0
33-053-05036-0000,2017-08-01,1974.0,385.5,7986.0,80.18072289156628,0.1952887537993921,31.0
33-053-05036-0000,2017-09-01,2225.0,593.66669,7398.0,76.87831237659773,0.26681648988764045,30.0
33-053-05036-0000,2017-10-01,1826.0,489.66666,7733.0,80.897583429229,0.26816355969331873,28.0
33-053-05036-0000,2018-04-01,2048.0,1.3333334,7772.0,79.14460285132382,0.00065104169921875,30.0
33-053-05036-0000,2018-09-01,2016.0,1.3333334,6439.0,76.15612063867533,0.0006613756944444444,30.0
33-053-05036-0000,2019-02-01,1482.0,18.666666,5250.0,77.98573975044563,0.012595591093117408,28.0
33-053-05036-0000,2019-07-01,1080.0,5.0,4652.0,81.15840893230984,0.004629629629629629,23.0
33-053-05036-0000,2019-09-01,1717.0,20.0,5266.0,75.4117141629672,0.011648223645894,30.0
33-053-05036-0000,2020-03-01,2071.0,381.66666,5203.0,71.52873247181743,0.18429099951714148,31.0
33-053-05036-0000,2020-07-01,1100.0,5.5,3754.0,77.3382777091059,0.005,31.0
33-053-05036-0000,2021-02-01,729.0,88.5,2639.0,78.35510688836105,0.12139917695473251,28.0
33-053-05036-0000,2021-11-01,1270.0,1.0,4834.0,79.19397116644824,0.0007874015748031496,30.0
33-053-05036-0000,2021-12-01,1393.0,20.666666,4454.0,76.17581665811527,0.014836084709260589,31.0
33-053-05036-0000,2022-01-01,1286.0,20.666666,4510.0,77.81228433402346,0.01607050233281493,31.0
33-053-05036-0000,2022-05-01,1325.418,133.95767,,,0.10106824413128539,
33-053-05036-0000,2023-03-01,1242.6,125.9485,,,0.10135884435860293,
33-053-05036-0000,2023-04-01,1195.267,121.17717,,,0.10138083792156899,
33-053-05036-0000,2024-01-01,1171.082,600.74017,,,0.5129787410275284,
33-053-05036-0000,2024-05-01,1145.5081,587.87781,,,0.51320266526269,
